timestamp,reader,antenna,rssi,epc,phase_angle,channel_index,doppler_frequency
1746728215.788252,192.168.0.219:5084,2,-63,b'302832aa8f7309800001f49f',682,5,-9
1746728215.850751,192.168.0.219:5084,3,-61,b'302832aa8f7309800001f49f',2916,5,175
1746728215.874581,192.168.0.219:5084,4,-60,b'302832aa8f7309800001f49f',2220,5,48
1746728215.776352,192.168.0.219:5084,2,-69,b'30340bb6884191844ce0046d',3310,4,9
1746728215.913861,192.168.0.219:5084,4,-65,b'30340bb6884191844ce0046d',3260,5,68
1746728215.77028,192.168.0.219:5084,2,-63,b'30340212e43c789b0223addd',2482,4,48
1746728215.891196,192.168.0.219:5084,4,-62,b'30340212e43c789b0223addd',3938,5,156
1746728215.763602,192.168.0.219:5084,2,-52,b'30340bf45421f28ba43b772d',3692,4,48
1746728215.769238,192.168.0.219:5084,2,-67,b'302f482d23f0055b0223a979',602,4,371
1746728215.840269,192.168.0.219:5084,3,-53,b'302f482d23f0055b0223a979',3278,5,224
1746728215.903356,192.168.0.219:5084,4,-44,b'302f482d23f0055b0223a979',3000,5,78
1746728215.778734,192.168.0.219:5084,2,-60,b'300811112222014000000000',3718,4,39
1746728215.838498,192.168.0.219:5084,3,-43,b'300811112222014000000000',1032,5,117
1746728215.908593,192.168.0.219:5084,4,-60,b'300811112222014000000000',3066,5,292
1746728215.757469,192.168.0.219:5084,2,-38,b'303402b6f00cacd6d1467dfc',3594,4,97
1746728215.854986,192.168.0.219:5084,3,-63,b'303402b6f00cacd6d1467dfc',3824,5,146
1746728215.75975,192.168.0.219:5084,2,-41,b'303424f330014cce6f7d749d',2714,4,107
1746728215.708034,192.168.0.219:5084,1,-67,b'1a9ec09d9a89a0340cbe709c',3516,4,-19
1746728215.797704,192.168.0.219:5084,2,-63,b'1a9ec09d9a89a0340cbe709c',3148,4,-146
1746728215.84988,192.168.0.219:5084,3,-58,b'1a9ec09d9a89a0340cbe709c',1156,5,-87
1746728215.875613,192.168.0.219:5084,4,-59,b'1a9ec09d9a89a0340cbe709c',966,5,19
1746728215.705997,192.168.0.219:5084,1,-62,b'303401ad2c2ce11e88eaca05',1414,4,-87
1746728215.835539,192.168.0.219:5084,3,-33,b'303401ad2c2ce11e88eaca05',372,5,68
1746728215.88334,192.168.0.219:5084,4,-60,b'303401ad2c2ce11e88eaca05',3336,5,156
1746728215.702352,192.168.0.219:5084,1,-58,b'303400eda43f628000009f3f',3864,4,283
1746728215.761834,192.168.0.219:5084,2,-46,b'303400eda43f628000009f3f',3780,4,136
1746728215.894984,192.168.0.219:5084,4,-64,b'303400eda43f628000009f3f',3024,5,175
1746728215.701453,192.168.0.219:5084,1,-64,b'e2806995000040175bd46647',1050,4,9
1746728215.777839,192.168.0.219:5084,2,-58,b'e2806995000040175bd46647',1174,4,87
1746728215.837358,192.168.0.219:5084,3,-53,b'e2806995000040175bd46647',3404,5,107
1746728215.871242,192.168.0.219:5084,4,-59,b'e2806995000040175bd46647',226,5,166
1746728215.700361,192.168.0.219:5084,1,-59,b'302c4ddcd020f3574bcb872d',3092,4,-9
1746728215.758376,192.168.0.219:5084,2,-48,b'302c4ddcd020f3574bcb872d',3252,4,156
1746728215.890326,192.168.0.219:5084,4,-65,b'302c4ddcd020f3574bcb872d',3916,5,68
1746728215.699481,192.168.0.219:5084,1,-66,b'30340592ac54555176592e7e',4034,4,-361
1746728215.795111,192.168.0.219:5084,2,-65,b'30340592ac54555176592e7e',820,4,-68
1746728215.88765,192.168.0.219:5084,4,-66,b'30340592ac54555176592e7e',2870,5,19
1746728215.698217,192.168.0.219:5084,1,-61,b'302f482e12c0081b022453f5',1054,4,136
1746728215.790038,192.168.0.219:5084,2,-62,b'302f482e12c0081b022453f5',216,4,87
1746728215.852118,192.168.0.219:5084,3,-57,b'302f482e12c0081b022453f5',3676,5,117
1746728215.906174,192.168.0.219:5084,4,-57,b'302f482e12c0081b022453f5',566,5,78
1746728215.697152,192.168.0.219:5084,1,-58,b'3be300000193cdfb00001c27',206,4,-29
1746728215.753753,192.168.0.219:5084,2,-69,b'3be300000193cdfb00001c27',3642,4,156
1746728215.69447,192.168.0.219:5084,1,-40,b'e2806894000050245885a8ce',4062,4,126
1746728215.744758,192.168.0.219:5084,2,-64,b'e2806894000050245885a8ce',4036,4,273
1746728215.693586,192.168.0.219:5084,1,-62,b'30340bed780a4adaf637f384',214,4,29
1746728215.745653,192.168.0.219:5084,2,-63,b'30340bed780a4adaf637f384',3704,4,19
1746728215.836429,192.168.0.219:5084,3,-38,b'30340bed780a4adaf637f384',3626,5,107
1746728215.88873,192.168.0.219:5084,4,-69,b'30340bed780a4adaf637f384',3526,5,380
1746728215.692686,192.168.0.219:5084,1,-58,b'303402230c5fe5000000284f',350,4,117
1746728215.847656,192.168.0.219:5084,3,-58,b'303402230c5fe5000000284f',3068,5,117
1746728215.912071,192.168.0.219:5084,4,-55,b'303402230c5fe5000000284f',3182,5,48
1746728215.690763,192.168.0.219:5084,1,-53,b'300833b2ddd9014000000000',478,4,-68
1746728215.774061,192.168.0.219:5084,2,-61,b'300833b2ddd9014000000000',2772,4,234
1746728215.848856,192.168.0.219:5084,3,-58,b'300833b2ddd9014000000000',3534,5,214
1746728215.896931,192.168.0.219:5084,4,-59,b'300833b2ddd9014000000000',2834,5,19
1746728215.689872,192.168.0.219:5084,1,-54,b'1a2ec09d9a89a41d45b062ab',3170,4,156
1746728215.772994,192.168.0.219:5084,2,-57,b'1a2ec09d9a89a41d45b062ab',3980,4,214
1746728215.85391,192.168.0.219:5084,3,-68,b'1a2ec09d9a89a41d45b062ab',848,5,273
1746728215.895866,192.168.0.219:5084,4,-62,b'1a2ec09d9a89a41d45b062ab',3738,5,185
1746728215.688982,192.168.0.219:5084,1,-49,b'3034055d140442c00002f66f',3134,4,97
1746728215.771185,192.168.0.219:5084,2,-57,b'3034055d140442c00002f66f',366,4,283
1746728215.843373,192.168.0.219:5084,3,-50,b'3034055d140442c00002f66f',3300,5,117
1746728215.907692,192.168.0.219:5084,4,-53,b'3034055d140442c00002f66f',352,5,68
1746728215.687905,192.168.0.219:5084,1,-40,b'303405b5280eaad61e731e9e',268,4,166
1746728215.768108,192.168.0.219:5084,2,-69,b'303405b5280eaad61e731e9e',2364,4,312
1746728215.844986,192.168.0.219:5084,3,-57,b'303405b5280eaad61e731e9e',402,5,156
1746728215.892081,192.168.0.219:5084,4,-67,b'303405b5280eaad61e731e9e',958,5,-58
1746728215.685076,192.168.0.219:5084,1,-47,b'303400eda43f67800000bfa3',406,4,136
1746728215.760938,192.168.0.219:5084,2,-52,b'303400eda43f67800000bfa3',264,4,156
1746728215.684125,192.168.0.219:5084,1,-68,b'3034043d145d4636c004157e',3520,4,302
1746728215.765642,192.168.0.219:5084,2,-54,b'3034043d145d4636c004157e',10,4,156
1746728215.856757,192.168.0.219:5084,3,-65,b'3034043d145d4636c004157e',3192,5,-205
1746728215.897819,192.168.0.219:5084,4,-63,b'3034043d145d4636c004157e',792,5,48
1746728215.68324,192.168.0.219:5084,1,-51,b'30340bd9601cb4131dae71ca',3978,4,175
1746728215.855873,192.168.0.219:5084,3,-59,b'30340bd9601cb4131dae71ca',4026,5,351
1746728215.912966,192.168.0.219:5084,4,-56,b'30340bd9601cb4131dae71ca',3800,5,136
1746728215.682351,192.168.0.219:5084,1,-50,b'30340bdca803e807ea8f87fa',824,4,126
1746728215.793561,192.168.0.219:5084,2,-61,b'30340bdca803e807ea8f87fa',2984,4,87
1746728215.853005,192.168.0.219:5084,3,-61,b'30340bdca803e807ea8f87fa',2442,5,-39
1746728215.910945,192.168.0.219:5084,4,-59,b'30340bdca803e807ea8f87fa',802,5,126
1746728215.679796,192.168.0.219:5084,1,-61,b'303400edb44de500000506ca',1346,4,-332
1746728215.772081,192.168.0.219:5084,2,-54,b'303400edb44de500000506ca',2750,4,117
1746728215.881908,192.168.0.219:5084,4,-54,b'303400edb44de500000506ca',3762,5,146
1746728215.696228,192.168.0.219:5084,1,-65,b'e2806995000040182224401d',2478,4,478
1746728215.842255,192.168.0.219:5084,3,-49,b'e2806995000040182224401d',2882,5,146
1746728215.904502,192.168.0.219:5084,4,-47,b'e2806995000040182224401d',690,5,78
1746728215.68685,192.168.0.219:5084,1,-51,b'30080226abcd014000000000',2902,4,195
1746728215.774968,192.168.0.219:5084,2,-55,b'30080226abcd014000000000',1246,4,175
1746728215.678893,192.168.0.219:5084,1,-51,b'303211468e03e29b022504c1',3290,4,126
1746728215.762732,192.168.0.219:5084,2,-54,b'303211468e03e29b022504c1',3324,4,146
1746728215.8577,192.168.0.219:5084,3,-66,b'303211468e03e29b022504c1',3930,5,273
1746728215.880118,192.168.0.219:5084,4,-63,b'303211468e03e29b022504c1',264,5,78
1746728215.680687,192.168.0.219:5084,1,-41,b'30340bcb6820ef56d141853c',1652,4,136
1746728215.764745,192.168.0.219:5084,2,-61,b'30340bcb6820ef56d141853c',414,4,97
1746728215.898763,192.168.0.219:5084,4,-73,b'30340bcb6820ef56d141853c',2,5,-175
1746728215.685951,192.168.0.219:5084,1,-61,b'30340bd95c3cb3c210a04d3b',4090,4,332
1746728215.766557,192.168.0.219:5084,2,-53,b'30340bd95c3cb3c210a04d3b',2774,4,117
1746728215.909873,192.168.0.219:5084,4,-49,b'30340bd95c3cb3c210a04d3b',3968,5,87
1746728215.705058,192.168.0.219:5084,1,-62,b'3034047138105841dcd65592',3396,4,195
1746728215.789145,192.168.0.219:5084,2,-63,b'3034047138105841dcd65592',3750,4,263
1746728215.834648,192.168.0.219:5084,3,-41,b'3034047138105841dcd65592',1062,5,166
1746728216.148889,192.168.0.219:5084,3,-57,b'302f482d23f0055b0223a979',140,6,68
1746728216.215071,192.168.0.219:5084,4,-45,b'302f482d23f0055b0223a979',3484,6,117
1746728216.150651,192.168.0.219:5084,3,-54,b'302a0fecf89f08758d158d55',3510,6,97
1746728216.170013,192.168.0.219:5084,4,-59,b'302a0fecf89f08758d158d55',3740,6,-19
1746728216.140411,192.168.0.219:5084,3,-43,b'300811112222014000000000',3870,6,87
1746728216.087698,192.168.0.219:5084,2,-63,b'303401ad2c2ce11e88eaca05',3696,6,126
1746728216.139219,192.168.0.219:5084,3,-36,b'303401ad2c2ce11e88eaca05',2874,6,146
1746728216.171424,192.168.0.219:5084,4,-57,b'303401ad2c2ce11e88eaca05',3224,6,136
1746728216.079762,192.168.0.219:5084,2,-63,b'30340212e43c789b0223addd',3414,6,351
1746728216.086519,192.168.0.219:5084,2,-68,b'e2806995000040175bd46647',1208,6,-214
1746728216.143284,192.168.0.219:5084,3,-50,b'e2806995000040175bd46647',2976,6,87
1746728216.18546,192.168.0.219:5084,4,-54,b'e2806995000040175bd46647',460,6,136
1746728216.070696,192.168.0.219:5084,2,-59,b'1a6ec09d9a89a44d7998631f',668,6,87
1746728216.141306,192.168.0.219:5084,3,-46,b'1a6ec09d9a89a44d7998631f',2560,6,107
1746728216.17521,192.168.0.219:5084,4,-56,b'1a6ec09d9a89a44d7998631f',406,6,136
1746728216.088788,192.168.0.219:5084,2,-64,b'30340bb6884191844ce0046d',2274,6,-58
1746728216.179344,192.168.0.219:5084,4,-70,b'30340bb6884191844ce0046d',3980,6,185
1746728216.076242,192.168.0.219:5084,2,-54,b'30340bf45421f28ba43b772d',352,6,-19
1746728216.180935,192.168.0.219:5084,4,-69,b'30340bf45421f28ba43b772d',3740,6,48
1746728216.08209,192.168.0.219:5084,2,-57,b'3034047138105841dcd6558d',1164,6,126
1746728216.21117,192.168.0.219:5084,4,-63,b'3034047138105841dcd6558d',3534,7,58
1746728216.065146,192.168.0.219:5084,2,-40,b'303424f330014cce6f7d749d',3694,6,156
1746728216.174308,192.168.0.219:5084,4,-64,b'303424f330014cce6f7d749d',1286,6,39
1746728216.066542,192.168.0.219:5084,2,-39,b'303402b6f00cacd6d1467dfc',4002,6,58
1746728216.203811,192.168.0.219:5084,4,-67,b'303402b6f00cacd6d1467dfc',466,7,48
1746728216.009909,192.168.0.219:5084,1,-59,b'30340bed780a4adaf637f384',144,6,126
1746728216.099962,192.168.0.219:5084,2,-68,b'30340bed780a4adaf637f384',64,6,292
1746728216.138326,192.168.0.219:5084,3,-41,b'30340bed780a4adaf637f384',32,6,97
1746728216.206121,192.168.0.219:5084,4,-68,b'30340bed780a4adaf637f384',3988,7,78
1746728216.005372,192.168.0.219:5084,1,-65,b'3034043d145d4636c004157e',572,6,-107
1746728216.069283,192.168.0.219:5084,2,-56,b'3034043d145d4636c004157e',158,6,68
1746728216.18183,192.168.0.219:5084,4,-64,b'3034043d145d4636c004157e',886,6,-117
1746728215.997495,192.168.0.219:5084,1,-64,b'30340592ac54555176592e7e',412,6,136
1746728216.096314,192.168.0.219:5084,2,-69,b'30340592ac54555176592e7e',3492,6,-156
1746728216.212108,192.168.0.219:5084,4,-68,b'30340592ac54555176592e7e',3966,7,-292
1746728215.993523,192.168.0.219:5084,1,-58,b'1a9ec09d9a89a0340cbe709c',4038,6,166
1746728216.102628,192.168.0.219:5084,2,-69,b'1a9ec09d9a89a0340cbe709c',144,6,29
1746728216.209034,192.168.0.219:5084,4,-60,b'1a9ec09d9a89a0340cbe709c',1380,7,97
1746728215.991585,192.168.0.219:5084,1,-43,b'e2806894000050245885a8ce',2696,6,166
1746728216.078901,192.168.0.219:5084,2,-59,b'e2806894000050245885a8ce',650,6,39
1746728215.983164,192.168.0.219:5084,1,-40,b'303405b5280eaad61e731e9e',1110,5,97
1746728216.099029,192.168.0.219:5084,2,-66,b'303405b5280eaad61e731e9e',450,6,107
1746728216.178155,192.168.0.219:5084,4,-58,b'303405b5280eaad61e731e9e',4074,6,39
1746728216.011453,192.168.0.219:5084,1,-61,b'302f482e12c0081b022453f5',82,5,0
1746728216.101567,192.168.0.219:5084,2,-69,b'302f482e12c0081b022453f5',1532,6,-664
1746728216.149776,192.168.0.219:5084,3,-55,b'302f482e12c0081b022453f5',2138,6,97
1746728216.173197,192.168.0.219:5084,4,-55,b'302f482e12c0081b022453f5',3404,6,87
1746728216.008434,192.168.0.219:5084,1,-63,b'30340bd95c3cb3c210a04d3b',386,5,-234
1746728216.073347,192.168.0.219:5084,2,-58,b'30340bd95c3cb3c210a04d3b',274,6,126
1746728216.167961,192.168.0.219:5084,4,-47,b'30340bd95c3cb3c210a04d3b',314,6,126
1746728215.994404,192.168.0.219:5084,1,-62,b'302832aa8f7309800001f49f',410,5,9
1746728216.089923,192.168.0.219:5084,2,-64,b'302832aa8f7309800001f49f',3090,6,-78
1746728216.14782,192.168.0.219:5084,3,-58,b'302832aa8f7309800001f49f',3992,6,156
1746728216.207,192.168.0.219:5084,4,-62,b'302832aa8f7309800001f49f',2942,7,97
1746728216.000364,192.168.0.219:5084,1,-56,b'e2806995000040182224401d',74,5,146
1746728216.095066,192.168.0.219:5084,2,-65,b'e2806995000040182224401d',3430,6,361
1746728216.146892,192.168.0.219:5084,3,-51,b'e2806995000040182224401d',144,6,107
1746728216.166156,192.168.0.219:5084,4,-47,b'e2806995000040182224401d',3162,6,126
1746728216.012348,192.168.0.219:5084,1,-63,b'3034047138105841dcd65592',590,5,-48
1746728216.094114,192.168.0.219:5084,2,-68,b'3034047138105841dcd65592',3418,6,68
1746728216.137438,192.168.0.219:5084,3,-44,b'3034047138105841dcd65592',1292,6,146
1746728216.210268,192.168.0.219:5084,4,-67,b'3034047138105841dcd65592',3396,7,-58
1746728216.00431,192.168.0.219:5084,1,-61,b'303400edb44de500000506ca',412,5,29
1746728216.077129,192.168.0.219:5084,2,-57,b'303400edb44de500000506ca',4054,6,253
1746728216.177272,192.168.0.219:5084,4,-52,b'303400edb44de500000506ca',608,6,156
1746728216.001612,192.168.0.219:5084,1,-57,b'302c4ddcd020f3574bcb872d',4038,5,-9
1746728216.068391,192.168.0.219:5084,2,-48,b'302c4ddcd020f3574bcb872d',3812,6,156
1746728216.182722,192.168.0.219:5084,4,-72,b'302c4ddcd020f3574bcb872d',542,6,253
1746728215.965421,192.168.0.219:5084,1,-58,b'303400eda43f628000009f3f',3012,5,117
1746728216.071589,192.168.0.219:5084,2,-49,b'303400eda43f628000009f3f',950,6,117
1746728215.998403,192.168.0.219:5084,1,-55,b'1a2ec09d9a89a41d45b062ab',3766,5,195
1746728216.078017,192.168.0.219:5084,2,-55,b'1a2ec09d9a89a41d45b062ab',2836,6,58
1746728216.153742,192.168.0.219:5084,3,-57,b'1a2ec09d9a89a41d45b062ab',2972,6,19
1746728216.195483,192.168.0.219:5084,4,-60,b'1a2ec09d9a89a41d45b062ab',2734,7,146
1746728215.999291,192.168.0.219:5084,1,-44,b'30340bdca803e807ea8f87fa',1286,5,97
1746728216.144857,192.168.0.219:5084,3,-54,b'30340bdca803e807ea8f87fa',1272,6,205
1746728216.165266,192.168.0.219:5084,4,-52,b'30340bdca803e807ea8f87fa',516,6,136
1746728216.007386,192.168.0.219:5084,1,-58,b'3be300000193cdfb00001c27',3328,5,117
1746728216.082981,192.168.0.219:5084,2,-65,b'3be300000193cdfb00001c27',48,6,175
1746728216.145744,192.168.0.219:5084,3,-62,b'3be300000193cdfb00001c27',3570,6,87
1746728216.183621,192.168.0.219:5084,4,-54,b'3be300000193cdfb00001c27',3824,6,136
1746728216.00341,192.168.0.219:5084,1,-50,b'30340bd9601cb4131dae71ca',752,5,78
1746728216.154841,192.168.0.219:5084,3,-57,b'30340bd9601cb4131dae71ca',3106,6,156
1746728216.202087,192.168.0.219:5084,4,-64,b'30340bd9601cb4131dae71ca',558,7,58
1746728216.002511,192.168.0.219:5084,1,-46,b'303400eda43f67800000bfa3',1390,5,78
1746728216.067494,192.168.0.219:5084,2,-51,b'303400eda43f67800000bfa3',3450,6,78
1746728216.006262,192.168.0.219:5084,1,-57,b'303402230c5fe5000000284f',3602,5,107
1746728216.172304,192.168.0.219:5084,4,-53,b'303402230c5fe5000000284f',4094,6,156
1746728216.01329,192.168.0.219:5084,1,-54,b'30080226abcd014000000000',3628,5,195
1746728216.080904,192.168.0.219:5084,2,-61,b'30080226abcd014000000000',602,6,-87
1746728216.205001,192.168.0.219:5084,4,-64,b'30080226abcd014000000000',3112,7,68
1746728215.992486,192.168.0.219:5084,1,-53,b'303211468e03e29b022504c1',3826,5,205
1746728216.199336,192.168.0.219:5084,4,-61,b'303211468e03e29b022504c1',3656,7,205
1746728215.995295,192.168.0.219:5084,1,-41,b'30340bcb6820ef56d141853c',60,5,126
1746728216.098144,192.168.0.219:5084,2,-68,b'30340bcb6820ef56d141853c',2206,6,273
1746728216.152842,192.168.0.219:5084,3,-65,b'30340bcb6820ef56d141853c',1092,6,-214
1746728216.184511,192.168.0.219:5084,4,-72,b'30340bcb6820ef56d141853c',2768,6,-126
1746728215.981736,192.168.0.219:5084,1,-53,b'300833b2ddd9014000000000',3700,5,244
1746728216.074479,192.168.0.219:5084,2,-56,b'300833b2ddd9014000000000',548,6,68
1746728216.151725,192.168.0.219:5084,3,-66,b'300833b2ddd9014000000000',1218,6,39
1746728215.980605,192.168.0.219:5084,1,-51,b'3034055d140442c00002f66f',332,5,166
1746728216.07247,192.168.0.219:5084,2,-55,b'3034055d140442c00002f66f',854,6,87
1746728216.142382,192.168.0.219:5084,3,-48,b'3034055d140442c00002f66f',3546,6,68
1746728216.176377,192.168.0.219:5084,4,-56,b'3034055d140442c00002f66f',3646,6,175
1746728216.462074,192.168.0.219:5084,3,-43,b'300811112222014000000000',168,8,156
1746728216.407473,192.168.0.219:5084,2,-61,b'30340212e43c789b0223addd',4080,7,175
1746728216.449153,192.168.0.219:5084,3,-67,b'30340212e43c789b0223addd',3650,8,29
1746728216.38615,192.168.0.219:5084,2,-61,b'30080226abcd014000000000',3224,7,136
1746728216.475537,192.168.0.219:5084,3,-61,b'30080226abcd014000000000',216,8,117
1746728216.368487,192.168.0.219:5084,2,-62,b'303401ad2c2ce11e88eaca05',4,7,234
1746728216.456515,192.168.0.219:5084,3,-32,b'303401ad2c2ce11e88eaca05',3612,8,107
1746728216.382493,192.168.0.219:5084,2,-49,b'303400eda43f628000009f3f',1284,7,126
1746728216.469511,192.168.0.219:5084,3,-67,b'303400eda43f628000009f3f',878,8,-136
1746728216.504008,192.168.0.219:5084,4,-64,b'303400eda43f628000009f3f',198,8,-19
1746728216.4066,192.168.0.219:5084,2,-64,b'30340bb6884191844ce0046d',2844,7,283
1746728216.448284,192.168.0.219:5084,3,-69,b'30340bb6884191844ce0046d',556,8,693
1746728216.380139,192.168.0.219:5084,2,-53,b'30340bf45421f28ba43b772d',656,7,68
1746728216.444861,192.168.0.219:5084,3,-66,b'30340bf45421f28ba43b772d',3614,8,-380
1746728216.377491,192.168.0.219:5084,2,-38,b'303402b6f00cacd6d1467dfc',276,7,87
1746728216.474452,192.168.0.219:5084,3,-63,b'303402b6f00cacd6d1467dfc',2748,8,9
1746728216.381308,192.168.0.219:5084,2,-41,b'303424f330014cce6f7d749d',4,7,97
1746728216.335366,192.168.0.219:5084,1,-72,b'3034047138105841dcd6558d',590,7,-166
1746728216.404219,192.168.0.219:5084,2,-57,b'3034047138105841dcd6558d',4006,7,166
1746728216.482025,192.168.0.219:5084,3,-65,b'3034047138105841dcd6558d',3584,8,166
1746728216.499655,192.168.0.219:5084,4,-60,b'3034047138105841dcd6558d',3452,8,97
1746728216.332156,192.168.0.219:5084,1,-64,b'30340592ac54555176592e7e',864,7,117
1746728216.452006,192.168.0.219:5084,3,-71,b'30340592ac54555176592e7e',2962,8,292
1746728216.32704,192.168.0.219:5084,1,-64,b'1a6ec09d9a89a44d7998631f',2268,7,185
1746728216.405111,192.168.0.219:5084,2,-60,b'1a6ec09d9a89a44d7998631f',2714,7,9
1746728216.457426,192.168.0.219:5084,3,-43,b'1a6ec09d9a89a44d7998631f',688,8,78
1746728216.313871,192.168.0.219:5084,1,-59,b'30340bed780a4adaf637f384',696,7,126
1746728216.403324,192.168.0.219:5084,2,-61,b'30340bed780a4adaf637f384',3312,7,39
1746728216.455628,192.168.0.219:5084,3,-38,b'30340bed780a4adaf637f384',698,8,87
1746728216.334075,192.168.0.219:5084,1,-59,b'1a9ec09d9a89a0340cbe709c',2720,7,29
1746728216.483054,192.168.0.219:5084,3,-58,b'1a9ec09d9a89a0340cbe709c',3816,8,156
1746728216.505214,192.168.0.219:5084,4,-57,b'1a9ec09d9a89a0340cbe709c',172,8,107
1746728216.327935,192.168.0.219:5084,1,-63,b'e2806995000040175bd46647',3600,7,-48
1746728216.463898,192.168.0.219:5084,3,-56,b'e2806995000040175bd46647',3006,8,146
1746728216.319629,192.168.0.219:5084,1,-63,b'300833b2ddd9014000000000',1332,7,-39
1746728216.388844,192.168.0.219:5084,2,-53,b'300833b2ddd9014000000000',1070,7,166
1746728216.470411,192.168.0.219:5084,3,-58,b'300833b2ddd9014000000000',270,8,19
1746728216.320707,192.168.0.219:5084,1,-57,b'30340bd9601cb4131dae71ca',998,7,156
1746728216.466568,192.168.0.219:5084,3,-59,b'30340bd9601cb4131dae71ca',2966,8,29
1746728216.333042,192.168.0.219:5084,1,-67,b'3034043d145d4636c004157e',2876,7,117
1746728216.378382,192.168.0.219:5084,2,-53,b'3034043d145d4636c004157e',286,7,19
1746728216.331072,192.168.0.219:5084,1,-65,b'302f482d23f0055b0223a979',1360,7,-9
1746728216.473026,192.168.0.219:5084,3,-55,b'302f482d23f0055b0223a979',528,8,136
1746728216.500532,192.168.0.219:5084,4,-43,b'302f482d23f0055b0223a979',330,8,117
1746728216.314794,192.168.0.219:5084,1,-59,b'3be300000193cdfb00001c27',3718,7,19
1746728216.363586,192.168.0.219:5084,2,-66,b'3be300000193cdfb00001c27',626,7,175
1746728216.48647,192.168.0.219:5084,3,-65,b'3be300000193cdfb00001c27',266,8,253
1746728216.325871,192.168.0.219:5084,1,-66,b'30340bd95c3cb3c210a04d3b',818,7,29
1746728216.390014,192.168.0.219:5084,2,-58,b'30340bd95c3cb3c210a04d3b',2876,7,87
1746728216.498278,192.168.0.219:5084,4,-46,b'30340bd95c3cb3c210a04d3b',1100,8,78
1746728216.324257,192.168.0.219:5084,1,-62,b'303400edb44de500000506ca',978,7,214
1746728216.387944,192.168.0.219:5084,2,-57,b'303400edb44de500000506ca',2692,7,117
1746728216.31874,192.168.0.219:5084,1,-56,b'1a2ec09d9a89a41d45b062ab',48,7,185
1746728216.385246,192.168.0.219:5084,2,-55,b'1a2ec09d9a89a41d45b062ab',3286,7,126
1746728216.463006,192.168.0.219:5084,3,-59,b'1a2ec09d9a89a41d45b062ab',540,8,48
1746728216.311192,192.168.0.219:5084,1,-67,b'302f482e12c0081b022453f5',352,7,19
1746728216.468564,192.168.0.219:5084,3,-54,b'302f482e12c0081b022453f5',2804,8,78
1746728216.323355,192.168.0.219:5084,1,-61,b'302a0fecf89f08758d158d55',742,7,19
1746728216.467426,192.168.0.219:5084,3,-54,b'302a0fecf89f08758d158d55',234,8,87
1746728216.317136,192.168.0.219:5084,1,-59,b'303402230c5fe5000000284f',4034,7,9
1746728216.465654,192.168.0.219:5084,3,-59,b'303402230c5fe5000000284f',84,8,175
1746728216.502316,192.168.0.219:5084,4,-57,b'303402230c5fe5000000284f',354,8,205
1746728216.316089,192.168.0.219:5084,1,-59,b'302c4ddcd020f3574bcb872d',460,7,195
1746728216.379278,192.168.0.219:5084,2,-48,b'302c4ddcd020f3574bcb872d',52,7,126
1746728216.484712,192.168.0.219:5084,3,-66,b'302c4ddcd020f3574bcb872d',1298,8,185
1746728216.322266,192.168.0.219:5084,1,-60,b'3034055d140442c00002f66f',396,7,312
1746728216.387049,192.168.0.219:5084,2,-53,b'3034055d140442c00002f66f',1452,7,166
1746728216.460695,192.168.0.219:5084,3,-46,b'3034055d140442c00002f66f',350,8,39
1746728216.33,192.168.0.219:5084,1,-65,b'3034047138105841dcd65592',1382,7,0
1746728216.400428,192.168.0.219:5084,2,-64,b'3034047138105841dcd65592',2106,7,195
1746728216.459261,192.168.0.219:5084,3,-40,b'3034047138105841dcd65592',362,8,156
1746728216.312991,192.168.0.219:5084,1,-54,b'303211468e03e29b022504c1',144,7,97
1746728216.476428,192.168.0.219:5084,3,-62,b'303211468e03e29b022504c1',728,8,58
1746728216.329112,192.168.0.219:5084,1,-62,b'302832aa8f7309800001f49f',2906,7,185
1746728216.402429,192.168.0.219:5084,2,-64,b'302832aa8f7309800001f49f',3732,7,39
1746728216.477699,192.168.0.219:5084,3,-62,b'302832aa8f7309800001f49f',4034,8,9
1746728216.497146,192.168.0.219:5084,4,-56,b'302832aa8f7309800001f49f',1348,8,58
1746728216.30606,192.168.0.219:5084,1,-44,b'30340bdca803e807ea8f87fa',1792,7,136
1746728216.464777,192.168.0.219:5084,3,-59,b'30340bdca803e807ea8f87fa',3416,8,97
1746728216.312093,192.168.0.219:5084,1,-57,b'e2806995000040182224401d',1000,7,-58
1746728216.352679,192.168.0.219:5084,2,-65,b'e2806995000040182224401d',36,7,-136
1746728216.458336,192.168.0.219:5084,3,-50,b'e2806995000040182224401d',204,8,136
1746728216.501427,192.168.0.219:5084,4,-48,b'e2806995000040182224401d',3860,8,175
1746728216.308079,192.168.0.219:5084,1,-42,b'30340bcb6820ef56d141853c',2544,7,87
1746728216.399515,192.168.0.219:5084,2,-62,b'30340bcb6820ef56d141853c',80,7,332
1746728216.441681,192.168.0.219:5084,3,-68,b'30340bcb6820ef56d141853c',776,8,-29
1746728216.310312,192.168.0.219:5084,1,-48,b'303400eda43f67800000bfa3',3896,7,146
1746728216.383947,192.168.0.219:5084,2,-50,b'303400eda43f67800000bfa3',4022,7,136
1746728216.308994,192.168.0.219:5084,1,-42,b'e2806894000050245885a8ce',3062,7,126
1746728216.401339,192.168.0.219:5084,2,-58,b'e2806894000050245885a8ce',1378,7,-48
