timestamp,reader,antenna,epc,phase_angle,channel_index,doppler_frequency,rssi,,,epc,(All),,,,,
1753823941,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',2580,45,39,-53,,,,,,,,,
1753823941,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',2152,45,39,-51,,,,,,,,,
1753823941,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',44,45,2,-54,,,,,,,,,
1753823941,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',708,46,0,-53,,,,,,,,,
1753823941,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',1412,46,234,-46,,,,,,,,,
1753823941,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',40,46,-117,-55,,,,,,,,,
1753823941,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',700,46,195,-51,,,,,,,,,
1753823941,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',2748,46,-39,-55,,,,,,,,,
1753823941,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',1612,46,-78,-47,,,,,,,,,
1753823941,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',392,46,1,-54,,,,,,,,,
1753823941,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',3328,47,117,-54,,,,,,,,,
1753823941,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',3664,47,195,-48,,,,,,,,,
1753823941,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',2456,47,449,-54,,,,,,,,,
1753823941,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',3328,47,78,-54,,,,,,,,,
1753823941,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',812,47,78,-55,,,,,,,,,
1753823941,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',3732,47,156,-48,,,,,,,,,
1753823941,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',2448,47,-78,-54,,,,,,,,,
1753823941,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',784,48,371,-56,,,,,,,,,
1753823941,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',944,48,117,-55,,,,,,,,,
1753823941,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',3600,48,78,-53,,,,,,,,,
1753823941,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',3968,48,156,-55,,,,,,,,,
1753823941,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',756,48,-78,-56,,,,,,,,,
1753823941,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',964,48,78,-55,,,,,,,,,
1753823941,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',3580,48,-273,-53,,,,,,,,,
1753823941,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',876,48,-447,-51,,,,,,,,,
1753823941,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',1336,49,761,-52,,,,,,,,,
1753823941,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',2252,49,0,-47,,,,,,,,,
1753823941,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',288,49,-156,-53,,,,,,,,,
1753823941,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',1016,49,566,-53,,,,,,,,,
1753823941,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',3328,49,117,-55,,,,,,,,,
1753823941,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',1980,49,39,-48,,,,,,,,,
1753823941,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',3516,49,1,-51,,,,,,,,,
1753823941,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',124,50,78,-55,,,,,,,,,
1753823941,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',868,50,410,-49,,,,,,,,,
1753823941,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',3464,50,-234,-50,,,,,,,,,
1753823942,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',4012,50,0,-54,,,,,,,,,
1753823942,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',1192,50,566,-57,,,,,,,,,
1753823942,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',744,50,195,-49,,,,,,,,,
1753823942,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',1600,50,26,-49,,,,,,,,,
1753823942,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',636,1,156,-54,,,,,,,,,
1753823942,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',1980,1,156,-50,,,,,,,,,
1753823942,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',256,1,78,-50,,,,,,,,,
1753823942,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',928,1,156,-56,,,,,,,,,
1753823942,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',1948,1,-234,-58,,,,,,,,,
1753823942,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',2204,1,0,-50,,,,,,,,,
1753823942,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',124,1,0,-51,,,,,,,,,
1753823942,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',3796,2,78,-53,,,,,,,,,
1753823942,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',4048,2,0,-56,,,,,,,,,
1753823942,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',392,2,273,-52,,,,,,,,,
1753823942,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',2576,2,-78,-56,,,,,,,,,
1753823942,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',3756,2,-156,-52,,,,,,,,,
1753823942,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',4064,2,-156,-56,,,,,,,,,
1753823942,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',432,2,117,-51,,,,,,,,,
1753823942,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',3604,2,191,-56,,,,,,,,,
1753823942,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',2612,3,-156,-53,,,,,,,,,
1753823942,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',3964,3,-117,-50,,,,,,,,,
1753823942,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',1296,3,722,-58,,,,,,,,,
1753823942,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',2392,3,-78,-52,,,,,,,,,
1753823942,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',3352,3,117,-54,,,,,,,,,
1753823942,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',3628,3,78,-49,,,,,,,,,
1753823942,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',408,3,1,-52,,,,,,,,,
1753823942,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',3992,4,-78,-57,,,,,,,,,
1753823942,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',3084,4,117,-54,,,,,,,,,
1753823942,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',2364,4,117,-53,,,,,,,,,
1753823942,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',3832,4,39,-57,,,,,,,,,
1753823942,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',2672,4,273,-55,,,,,,,,,
1753823942,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',2956,4,-78,-54,,,,,,,,,
1753823942,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',3444,4,0,-54,,,,,,,,,
1753823942,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',3140,5,0,-51,,,,,,,,,
1753823942,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',16,5,117,-50,,,,,,,,,
1753823942,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',1544,5,39,-62,,,,,,,,,
1753823943,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',3144,5,-78,-51,,,,,,,,,
1753823943,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',3708,5,-39,-54,,,,,,,,,
1753823943,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',3904,5,273,-50,,,,,,,,,
1753823943,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',4028,5,9,-59,,,,,,,,,
1753823943,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',3420,6,78,-51,,,,,,,,,
1753823943,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',60,6,195,-50,,,,,,,,,
1753823943,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',2508,6,-117,-59,,,,,,,,,
1753823943,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',8,6,156,-53,,,,,,,,,
1753823943,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',288,6,78,-51,,,,,,,,,
1753823943,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',452,6,117,-50,,,,,,,,,
1753823943,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',1644,6,1,-55,,,,,,,,,
1753823943,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',204,7,371,-54,,,,,,,,,
1753823943,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',1728,7,371,-49,,,,,,,,,
1753823943,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',3624,7,234,-54,,,,,,,,,
1753823943,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',320,7,449,-54,,,,,,,,,
1753823943,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',952,7,78,-48,,,,,,,,,
1753823943,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',1548,7,273,-49,,,,,,,,,
1753823943,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',3436,7,-117,-53,,,,,,,,,
1753823943,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',3408,8,195,-54,,,,,,,,,
1753823943,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',3984,8,332,-51,,,,,,,,,
1753823943,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',600,8,-78,-52,,,,,,,,,
1753823943,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',2604,8,-488,-54,,,,,,,,,
1753823943,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',4028,8,-234,-57,,,,,,,,,
1753823943,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',3964,8,273,-54,,,,,,,,,
1753823943,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',540,8,78,-56,,,,,,,,,
1753823943,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',808,8,447,-53,,,,,,,,,
1753823943,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',500,9,273,-56,,,,,,,,,
1753823943,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',2656,9,-800,-62,,,,,,,,,
1753823943,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',2956,9,-39,-61,,,,,,,,,
1753823943,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',776,9,-332,-56,,,,,,,,,
1753823943,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',3268,9,78,-54,,,,,,,,,
1753823943,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',1812,9,234,-61,,,,,,,,,
1753823943,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',3980,9,10,-59,,,,,,,,,
1753823943,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',2612,10,195,-56,,,,,,,,,
1753823944,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',1816,10,-127,-67,,,,,,,,,
1753823944,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',4084,10,-761,-57,,,,,,,,,
1753823944,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',2760,10,117,-58,,,,,,,,,
1753823944,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',1368,10,332,-61,,,,,,,,,
1753823944,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',396,11,683,-60,,,,,,,,,
1753823944,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',2924,11,-644,-59,,,,,,,,,
1753823944,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',316,11,156,-65,,,,,,,,,
1753823944,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',2684,11,-78,-56,,,,,,,,,
1753823944,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',4,11,449,-58,,,,,,,,,
1753823944,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',3164,11,39,-59,,,,,,,,,
1753823944,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',176,11,566,-64,,,,,,,,,
1753823944,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',2500,12,-39,-57,,,,,,,,,
1753823944,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',3240,12,-156,-56,,,,,,,,,
1753823944,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',2808,12,800,-55,,,,,,,,,
1753823944,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',3360,12,156,-61,,,,,,,,,
1753823944,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',2196,12,273,-54,,,,,,,,,
1753823944,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',2768,12,234,-54,,,,,,,,,
1753823944,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',2552,12,800,-55,,,,,,,,,
1753823944,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',2216,12,-17,-60,,,,,,,,,
1753823944,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',3884,13,-17,-71,,,,,,,,,
1753823944,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',3616,13,78,-52,,,,,,,,,
1753823944,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',3728,13,-937,-66,,,,,,,,,
1753823944,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',3464,13,156,-51,,,,,,,,,
1753823944,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',1450,13,575,-65,,,,,,,,,
1753823944,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',2280,13,371,-52,,,,,,,,,
1753823944,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',2820,14,-1132,-61,,,,,,,,,
1753823944,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',2284,14,-78,-55,,,,,,,,,
1753823944,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',2280,14,195,-55,,,,,,,,,
1753823944,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',2732,14,-39,-60,,,,,,,,,
1753823944,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',1704,14,410,-52,,,,,,,,,
1753823944,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',2212,14,156,-54,,,,,,,,,
1753823944,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',516,14,1,-55,,,,,,,,,
1753823944,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',3612,15,273,-62,,,,,,,,,
1753823945,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',3080,15,156,-55,,,,,,,,,
1753823945,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',2572,15,117,-55,,,,,,,,,
1753823945,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',4000,15,332,-62,,,,,,,,,
1753823945,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',2860,15,-78,-50,,,,,,,,,
1753823945,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',3344,15,527,-60,,,,,,,,,
1753823945,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',496,15,6,-56,,,,,,,,,
1753823945,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',160,16,0,-50,,,,,,,,,
1753823945,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',3668,16,800,-64,,,,,,,,,
1753823945,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',340,16,566,-59,,,,,,,,,
1753823945,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',3376,16,17,-71,,,,,,,,,
1753823945,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',56,16,156,-51,,,,,,,,,
1753823945,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',1132,16,127,-64,,,,,,,,,
1753823945,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',4080,17,839,-60,,,,,,,,,
1753823945,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',1600,17,78,-66,,,,,,,,,
1753823945,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',802,17,-767,-65,,,,,,,,,
1753823945,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',3780,17,410,-58,,,,,,,,,
1753823945,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',1988,17,-39,-63,,,,,,,,,
1753823945,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',4060,17,234,-52,,,,,,,,,
1753823945,192.168.0.219:5084,2,b'303435fc8803d056d15b963f',3764,18,1087,-61,,,,,,,,,
1753823945,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',1704,18,-371,-60,,,,,,,,,
1753823945,192.168.0.219:5084,4,b'303435fc8803d056d15b963f',3376,18,0,-51,,,,,,,,,
1753823945,192.168.0.219:5084,1,b'303435fc8803d056d15b963f',112,18,-6,-70,,,,,,,,,
1753823945,192.168.0.219:5084,3,b'303435fc8803d056d15b963f',3780,19,156,-57,,,,,,,,,
